cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,recycled_content_kg,total_binder,recycled_content_pct,water_cement_ratio,cement_intensity,circularity_score,sustainability_grade,estimated_co2_kg_per_m3
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3,143.0,453.0,31.57,0.542,6.843,61.3,High,286.15
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,100.0,405.0,24.69,0.643,10.126,53.5,High,279.5
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,184.0,335.0,54.93,1.106,9.698,78.5,Excellent,145.1
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,297.0,439.0,67.65,1.225,3.183,93.1,Excellent,142.65
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,244.0,542.0,45.02,0.674,5.568,73.1,Excellent,280.4
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,164.0,485.0,33.81,0.592,5.611,63.9,High,297.1
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,187.0,553.0,33.82,0.522,5.553,64.0,High,338.75
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,229.0,509.0,44.99,0.614,5.301,73.2,Excellent,263.45
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.4,173.0,425.0,40.71,0.77,7.545,68.3,High,235.45
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,150.0,315.0,47.62,1.103,9.151,72.9,Excellent,156.0
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,243.0,399.0,60.9,1.154,4.175,86.9,Excellent,152.55
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,334.0,494.0,67.61,1.269,4.872,91.9,Excellent,160.7
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,107.0,405.0,26.42,0.624,6.989,57.0,High,273.55
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,126.0,444.0,28.38,0.66,7.938,58.0,High,292.5
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,215.0,502.0,42.83,0.655,6.843,70.5,Excellent,269.05
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,166.0,492.0,33.74,0.534,5.324,64.0,High,301.7
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,142.0,498.0,28.51,0.542,8.71,57.6,High,327.5
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.3,368.0,500.0,73.6,1.356,3.964,97.4,Excellent,137.2
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,149.0,471.0,31.63,0.578,6.143,61.8,High,297.25
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,200.0,364.0,54.95,1.104,10.867,77.7,Excellent,157.6
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,113.0,427.0,26.46,0.541,8.164,56.3,High,288.25
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,128.0,449.0,28.51,0.567,8.615,57.6,High,295.3
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.23,292.0,432.0,67.59,1.693,3.974,92.5,Excellent,140.6
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,121.0,409.0,29.58,0.615,6.836,59.7,High,265.25
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,107.0,405.0,26.42,0.705,9.35,55.4,High,273.55
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,197.0,462.0,42.64,0.736,6.379,70.6,Excellent,248.35
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,250.0,410.0,60.98,1.05,4.056,87.1,Excellent,156.5
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,260.0,426.0,61.03,1.102,4.379,86.9,Excellent,162.4
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,206.0,482.0,42.74,0.652,6.233,70.8,Excellent,258.7
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,116.0,438.0,26.48,0.609,10.327,54.9,High,295.6
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,248.0,397.0,62.47,1.295,6.289,86.8,Excellent,146.5
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,187.0,346.0,54.05,1.107,4.853,80.9,Excellent,152.45
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,178.0,439.0,40.55,0.77,8.055,67.8,High,243.8
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.63,163.0,400.0,40.75,1.042,8.278,67.8,High,221.45
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8,113.0,426.0,26.53,0.569,8.505,56.1,High,287.35
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,183.0,338.0,54.14,1.245,8.479,78.6,Excellent,148.65
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,230.0,376.0,61.17,1.384,4.416,87.0,Excellent,142.9
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.42,107.0,403.0,26.55,0.747,9.42,55.5,High,271.75
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.03,210.0,343.0,61.22,1.474,4.286,87.1,Excellent,130.2
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,145.0,458.0,31.66,0.569,7.051,61.2,High,288.95
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,112.0,264.0,42.42,1.211,12.478,66.5,High,142.4
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,258.0,411.0,62.77,1.163,5.986,87.3,Excellent,150.6
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,236.0,376.0,62.77,1.429,3.842,88.7,Excellent,137.8
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,236.0,385.0,61.3,1.181,4.52,87.0,Excellent,145.9
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84,120.0,420.0,28.57,0.707,12.583,55.1,High,276.0
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,258.0,411.0,62.77,1.163,5.833,87.4,Excellent,150.6
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,137.0,285.0,48.07,1.068,8.245,73.8,Excellent,140.05
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.68,138.0,464.0,29.74,0.61,8.014,59.0,High,300.3
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,145.0,298.0,48.66,1.163,8.048,74.4,Excellent,144.95
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.72,197.0,459.0,42.92,0.744,7.77,69.9,High,245.65
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,195.0,353.0,55.24,1.392,18.499,73.0,Excellent,151.95
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,185.0,336.0,55.06,1.106,11.218,77.6,Excellent,145.15
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.24,90.0,363.0,24.79,0.729,8.467,54.7,High,250.2
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.52,210.0,359.0,58.5,1.228,6.335,83.6,Excellent,144.6
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,312.0,455.0,68.57,1.336,4.811,92.8,Excellent,144.3
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,179.0,439.0,40.77,0.658,5.224,69.8,High,242.95
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,161.0,474.0,33.97,0.569,5.969,63.8,High,289.75
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,120.0,404.0,29.7,0.592,6.939,59.7,High,261.6
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,0.0,336.0,0.0,0.542,7.49,35.1,Medium,302.4
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,134.0,279.0,48.03,1.248,10.984,72.0,Excellent,137.2
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43,237.0,387.0,61.24,1.16,4.007,87.3,Excellent,146.85
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,303.0,447.0,67.79,1.333,4.821,92.1,Excellent,144.75
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,170.0,501.0,33.93,0.589,5.847,63.9,High,306.4
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,143.0,298.0,47.99,1.245,12.439,71.0,Excellent,146.65
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.79,183.0,338.0,54.14,1.245,6.515,79.9,Excellent,148.65
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,166.0,301.0,55.15,1.333,10.157,78.3,Excellent,129.8
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,199.0,465.0,42.8,0.669,6.748,70.5,Excellent,249.35
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,258.0,572.0,45.1,0.57,6.792,72.3,Excellent,295.5
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52,145.0,458.0,31.66,0.406,7.03,61.2,High,288.95
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,173.0,319.0,54.23,1.247,6.15,80.2,Excellent,140.05
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,242.0,386.0,62.69,1.236,5.509,87.5,Excellent,141.7
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.52,182.0,330.0,55.15,1.223,9.535,78.7,Excellent,142.3
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,208.0,485.0,42.89,0.69,6.357,70.8,Excellent,259.7
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,107.0,405.0,26.42,0.55,8.31,56.1,High,273.55
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,145.0,458.0,31.66,0.569,7.625,60.8,High,288.95
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,327.0,482.0,67.84,1.252,5.346,91.8,Excellent,155.85
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,134.0,423.0,31.68,0.675,6.25,61.8,High,266.8
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,175.0,323.0,54.18,1.155,5.498,80.6,Excellent,141.95
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,179.0,324.0,55.25,1.393,13.756,76.1,Excellent,139.45
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,0.0,313.0,0.0,0.569,12.47,31.9,Medium,281.7
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,288.0,424.0,67.92,1.265,4.678,92.3,Excellent,136.8
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74,143.0,298.0,47.99,1.245,15.912,68.8,High,146.65
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.8,176.0,431.0,40.84,0.741,7.544,68.4,High,238.3
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84,379.0,541.0,70.06,1.333,4.066,94.5,Excellent,164.75
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,294.0,430.0,68.37,1.463,5.042,92.5,Excellent,137.1
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,291.0,455.0,63.96,1.201,6.023,88.2,Excellent,162.15
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65,378.0,540.0,70.0,1.247,5.285,93.6,Excellent,164.7
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,366.0,523.0,69.98,1.274,4.75,94.0,Excellent,159.6
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.58,347.0,496.0,69.96,1.289,6.062,93.1,Excellent,151.45
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,298.0,433.0,68.82,1.452,6.161,92.1,Excellent,136.4
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88,370.0,529.0,69.94,1.264,5.149,93.7,Excellent,161.6
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,210.0,354.0,59.32,1.222,9.387,82.2,Excellent,140.1
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,359.0,513.0,69.98,1.481,6.327,92.9,Excellent,156.55
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.89,382.0,549.0,69.58,1.108,6.99,92.2,Excellent,169.4
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93,276.0,460.0,60.0,1.158,8.024,83.7,Excellent,179.4
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,365.0,521.0,70.06,1.417,5.304,93.7,Excellent,158.65
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.63,163.2,400.1,40.79,1.042,8.274,67.9,High,221.37
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.8,113.0,426.3,26.51,0.57,8.513,56.1,High,287.62
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.29,183.4,338.20000000000005,54.23,1.249,8.463,78.7,Excellent,148.49
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.72,230.5,376.4,61.24,1.388,4.459,87.0,Excellent,142.84
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.42,106.7,402.7,26.5,0.748,9.42,55.5,High,271.74
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94,210.2,343.29999999999995,61.23,1.47,4.599,86.9,Excellent,130.3
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,145.0,458.3,31.64,0.57,7.654,60.8,High,289.22
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.18,111.9,263.5,42.47,1.216,12.446,66.5,High,142.04
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.56,258.0,411.1,62.76,1.166,5.99,87.3,Excellent,150.69
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44,235.89999999999998,375.8,62.77,1.432,3.839,88.7,Excellent,137.71
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96,236.0,385.5,61.22,1.176,4.536,87.0,Excellent,146.35
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.84,119.8,419.6,28.55,0.705,12.575,55.1,High,275.81
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,258.0,411.1,62.76,1.166,5.837,87.4,Excellent,150.69
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.96,136.6,284.7,47.98,1.068,8.246,73.7,Excellent,140.12
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.63,137.9,464.4,29.69,0.609,8.452,58.7,High,300.74
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,144.7,297.4,48.66,1.166,8.032,74.4,Excellent,144.67
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72,196.6,458.5,42.88,0.746,7.767,69.9,High,245.54
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,194.9,353.3,55.17,1.387,18.546,72.9,Excellent,152.3
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.46,185.3,336.0,55.15,1.106,11.195,77.7,Excellent,144.89
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.25,89.6,362.20000000000005,24.74,0.729,8.452,54.7,High,249.82
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.52,209.3,358.3,58.41,1.228,6.335,83.5,Excellent,144.56
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,312.1,455.09999999999997,68.58,1.334,4.81,92.8,Excellent,144.3
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77,179.0,438.9,40.78,0.656,5.222,69.8,High,242.86
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,160.5,473.4,33.9,0.568,5.966,63.7,High,289.64
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,119.7,403.7,29.65,0.593,6.939,59.7,High,261.58
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.87,0.0,336.5,0.0,0.541,7.499,35.1,Medium,302.85
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,133.6,278.4,47.99,1.249,10.969,72.0,Excellent,137.0
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.43,236.8,386.8,61.22,1.159,4.007,87.3,Excellent,146.84
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,302.79999999999995,446.5,67.82,1.333,4.811,92.2,Excellent,144.47
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.62,169.6,500.1,33.91,0.59,5.837,63.8,High,305.93
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.46,142.8,297.6,47.98,1.249,12.423,71.0,Excellent,146.46
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.79,183.4,338.20000000000005,54.23,1.249,6.507,80.0,Excellent,148.49
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.29,165.7,300.4,55.16,1.338,10.135,78.4,Excellent,129.51
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42,199.8,466.0,42.88,0.668,6.753,70.6,Excellent,249.57
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.23,258.5,572.5,45.15,0.57,6.792,72.4,Excellent,295.53
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,144.7,457.4,31.64,0.407,7.024,61.2,High,288.67
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.74,172.6,318.29999999999995,54.23,1.248,6.137,80.2,Excellent,139.76
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,242.5,386.3,62.78,1.239,5.499,87.6,Excellent,141.55
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,182.1,330.2,55.15,1.225,9.536,78.7,Excellent,142.39
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,207.8,484.8,42.86,0.688,6.356,70.8,Excellent,259.69
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.87,107.5,405.6,26.5,0.549,8.31,56.2,High,273.67
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05,145.0,458.3,31.64,0.57,7.632,60.8,High,289.22
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,327.1,482.3,67.82,1.249,5.353,91.8,Excellent,156.04
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25,133.7,422.7,31.63,0.674,6.249,61.7,High,266.79
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,26.92,175.1,322.9,54.23,1.158,5.49,80.6,Excellent,141.78
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.54,178.9,324.3,55.16,1.387,13.794,76.0,Excellent,139.8
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.1,0.0,312.7,0.0,0.57,12.458,31.9,Medium,281.43
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,287.4,423.8,67.82,1.258,4.692,92.2,Excellent,137.13
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74,142.8,297.6,47.98,1.249,15.892,68.8,High,146.46
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.8,175.8,431.1,40.78,0.739,7.553,68.3,High,238.56
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,186.89999999999998,459.7,40.66,0.769,7.339,68.4,High,254.86
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76,338.2,500.20000000000005,67.61,1.104,4.798,92.0,Excellent,162.71
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,256.5,410.09999999999997,62.55,1.433,9.309,84.9,Excellent,151.06
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.99,203.89999999999998,350.40000000000003,58.19,1.378,7.328,82.7,Excellent,142.04
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35,316.79999999999995,468.59999999999997,67.61,1.103,4.176,92.4,Excellent,152.46
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22,254.0,563.9,45.04,0.541,8.108,71.4,Excellent,291.61
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42,174.9,318.5,54.91,1.103,9.312,78.7,Excellent,137.99
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.42,139.9,443.5,31.54,0.703,9.084,59.8,High,280.24
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.06,0.0,374.3,0.0,0.508,9.582,33.8,Medium,336.87
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.68,264.9,423.5,62.55,1.104,5.73,87.3,Excellent,155.99
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,238.7,391.29999999999995,61.0,1.311,5.681,86.0,Excellent,149.28
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.3,142.8,452.8,31.54,0.542,6.843,61.3,High,286.14
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12,99.6,404.4,24.63,0.643,10.119,53.5,High,279.3
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.57,183.9,334.8,54.93,1.104,9.691,78.5,Excellent,145.0
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,296.29999999999995,438.2,67.62,1.223,3.181,93.1,Excellent,142.52
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.52,244.1,541.9,45.05,0.676,5.564,73.1,Excellent,280.23
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,57.22,164.2,485.5,33.82,0.593,5.615,63.9,High,297.38
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91,187.0,553.0,33.82,0.523,5.553,64.0,High,338.75
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,229.3,509.1,45.04,0.616,5.296,73.3,Excellent,263.29
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4,172.7,424.79999999999995,40.65,0.769,7.548,68.2,High,235.52
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03,150.4,315.0,47.75,1.103,9.129,73.0,Excellent,155.66
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.36,243.5,399.1,61.01,1.159,4.165,87.0,Excellent,152.22
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,334.4,494.6,67.61,1.268,4.537,92.2,Excellent,160.9
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,107.0,405.1,26.41,0.625,6.991,57.0,High,273.64
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06,126.5,444.4,28.47,0.66,7.935,58.0,High,292.44
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,214.4,501.70000000000005,42.73,0.653,6.559,70.6,Excellent,269.29
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,166.4,492.0,33.82,0.534,5.317,64.1,High,301.36
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,141.6,497.5,28.46,0.543,8.708,57.5,High,327.39
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,367.4,499.4,73.57,1.355,3.963,97.4,Excellent,137.17
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,148.6,471.1,31.54,0.576,6.151,61.7,High,297.68
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,200.1,364.29999999999995,54.93,1.104,10.881,77.7,Excellent,157.78
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.46,112.6,426.4,26.41,0.541,8.159,56.2,High,288.05
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,127.9,449.29999999999995,28.47,0.568,8.623,57.6,High,295.65
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23,291.6,431.3,67.61,1.694,3.965,92.5,Excellent,140.31
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,121.0,409.4,29.56,0.615,6.844,59.6,High,265.61
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.88,107.0,405.2,26.41,0.703,9.354,55.4,High,273.73
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,197.5,462.0,42.75,0.739,6.367,70.7,Excellent,247.92
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.46,250.0,409.8,61.01,1.054,4.05,87.1,Excellent,156.32
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,259.7,425.7,61.01,1.104,4.378,86.9,Excellent,162.38
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,206.3,482.7,42.74,0.65,6.242,70.8,Excellent,259.08
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.18,115.6,437.79999999999995,26.4,0.608,10.333,54.8,High,295.76
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,248.0,396.5,62.55,1.298,6.266,86.9,Excellent,146.05
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,186.7,345.79999999999995,53.99,1.104,4.855,80.9,Excellent,152.52
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4,178.8,439.7,40.66,0.769,8.052,67.9,High,243.75
